33.4946209,-111.98983,28.432484687,Bars
33.6536099,-112.0637743,24.859332084,Bars
33.5402321565,-112.064881325,31.4588292581,Bars
33.4476472,-112.0744383,30.381737554,Bars
33.7121057574,-112.111329152,20.4964511584,Bars
33.5245737,-112.0478787,28.8880831435,Bars
33.4596909,-112.0743181,23.4540843378,Bars
33.628628,-112.013095,24.533558307,Bars
33.6752637422,-111.975617586,29.1069683459,Bars
33.458871,-112.077177,26.1590811928,Bars
33.4483919,-112.0718819,16.0392496792,Bars
33.5768931,-112.1161256,21.3426558478,Bars
33.4951613,-112.0041452,30.8254909577,Bars
33.4999088579,-112.082075668,35.5692205557,Bars
33.4949933,-111.9903192,34.4893413426,Bars
33.459054,-112.068953,34.2877650384,Bars
33.6552463,-112.1326498,21.5835429215,Bars
33.5012447,-112.0827858,20.1108889388,Bars
33.5160662,-112.029562,30.1295378521,Bars
33.3069475,-112.0540306,32.5095610938,Bars
33.6094380925,-112.066687793,27.1390982565,Bars
33.3309021,-111.9785499,24.9339039161,Bars
33.4656605,-111.9716122,30.3961108045,Bars
33.5102336367,-112.027493779,33.6044538107,Bars
33.4954339013,-112.003461085,38.7675796172,Bars
33.7306843,-112.1206413,26.7226222971,Bars
33.317170576,-111.976508211,29.2416842272,Bars
33.4582025,-112.0677337,36.1636969102,Bars
33.4516715,-112.0733143,26.437643099,Bars
33.5803476769,-112.118364573,21.7448462329,Bars
33.4373684849,-112.002139091,12.2128354629,Bars
33.678615,-111.9746066,34.9663631933,Bars
33.6405727,-112.0202933,28.597224488,Bars
33.4768373225,-112.073591463,26.5849638193,Bars
33.4462892,-112.0686882,12.8168725959,Bars
33.5083316,-112.0565795,18.8837762871,Bars
33.6868392334,-112.100364414,23.3215543422,Bars
33.481701,-112.04713,26.6030069764,Bars
33.348162,-111.9819,27.7857025793,Bars
33.4469954665,-112.073873096,36.1919976569,Bars
33.5104258,-112.0284918,33.934608122,Bars
33.4820152,-112.0122738,35.2580019091,Bars
33.5021111,-111.9963386,44.3225491118,Bars
33.4531351,-111.9893905,23.653084696,Bars
33.304026,-111.980951,30.8092984161,Bars
33.5935758,-112.0991222,27.7801955691,Bars
33.6762233668,-111.97495088,15.1192581846,Bars
33.4804263,-111.9996671,30.4315084577,Bars
33.4946991153,-112.026093454,28.3201923743,Bars
33.7123683,-112.1096688,27.4420718276,Bars
33.6752372,-111.9756194,26.4136684596,Bars
33.540212,-112.0648402,35.2853331365,Bars
33.5075996,-112.0448199,31.107376916,Bars
33.6433678,-112.1193559,30.6411659783,Bars
33.5089672,-112.0836101,26.9911810822,Bars
33.4658751014,-112.035018484,26.4683924879,Bars
33.5093453,-112.0588374,29.348841145,Bars
33.4974812,-112.0739922,36.4524098026,Bars
33.436051,-111.9996779,19.5439411381,Bars
33.4493777,-112.0656259,28.815365446,Bars
33.5100215,-112.0153526,28.4907143836,Bars
33.5126276,-112.0740912,42.1028303238,Bars
33.5104258,-112.0284918,30.7230043641,Bars
33.6834408,-111.9660359,37.1025662693,Bars
33.6755797,-111.9648884,29.6102634704,Bars
33.639493,-112.057685,17.8273732119,Bars
33.6024722,-111.9781727,24.4001602025,Bars
33.640232,-111.979545,30.0764546145,Bars
33.6430033,-112.0313,29.8736136905,Bars
33.507982,-112.035636,26.8387347308,Bars
33.5089836,-112.0339775,35.1022432808,Bars
33.5026959,-112.0645933,23.0162304123,Bars
33.7134545,-112.1139499,32.0408081131,Bars
33.5089712,-112.0658587,29.4221685854,Bars
33.4807558,-112.0001367,24.6524127755,Bars
33.457863,-112.068359,34.107483797,Bars
33.4369036792,-112.001739172,20.435776219,Bars
33.4801562,-112.0122548,17.5506723941,Bars
33.4359180719,-112.01358676,7.69143015211,Bars
33.5671868,-112.1151852,32.5488744602,Bars
33.4953494795,-112.166159225,13.1924675044,Bars
33.436293,-112.011827,13.676049766,Bars
33.6374713784,-112.154392004,29.5838373856,Bars
33.4797891,-112.0909944,29.4725460172,Bars
33.455863,-112.072167,24.404154662,Bars
33.3217349,-111.975816,20.0518858953,Bars
33.49112,-112.079081,40.6228147762,Bars
33.4589941957,-112.068833598,23.366756129,Bars
33.580273,-112.118875,23.0088027787,Bars
33.552778,-112.135649,26.7485309116,Bars
33.4570463,-112.070861,35.7714738756,Bars
33.5093465847,-112.011749018,28.9414689889,Bars
33.4763758615,-112.111678135,22.9584493377,Bars
33.5087008,-112.0280829,29.8894794331,Bars
33.8656325,-112.1385696,15.3231488885,Bars
33.715095,-112.113732,22.1768043908,Bars
33.3319283182,-111.977776587,30.6337044304,Bars
33.529845,-112.064704,29.7355032632,Bars
33.6541283,-112.1098241,22.9053300271,Bars
33.6771623332,-111.975489178,23.0032711878,Bars
33.3906771,-112.0129108,31.1573857214,Bars
33.5794806564,-112.118804455,16.4383972382,Bars
33.5793326,-112.1238,22.7850234297,Bars
33.606332,-112.066095,29.9185860013,Bars
33.4558709,-112.0722832,21.7008012023,Bars
33.449858,-112.071886,18.3486338806,Bars
33.6401859,-112.0685999,20.5860929907,Bars
33.5318417,-112.0479816,26.2732543373,Bars
33.4475173,-112.0742715,33.8924530456,Bars
33.6764701,-112.0966829,29.1746775355,Bars
33.638685,-112.1476425,21.0641034971,Bars
33.4089039,-111.9783494,3.38177244873,Bars
33.4965864,-112.1360889,29.1705492728,Bars
33.4588421,-112.0609975,37.9658927628,Bars
33.6092681885,-112.148681641,18.9775426977,Bars
33.5376161926,-112.064525648,31.956898578,Bars
33.494542,-112.031785,25.6824211184,Bars
33.451394,-111.9739754,32.1308944538,Bars
33.5095681227,-112.073327447,20.171190268,Bars
33.5064725,-112.0376632,26.084364732,Bars
33.5834963363,-112.013492785,36.6263583657,Bars
33.6678540087,-112.029637098,26.6831417507,Bars
33.3788467,-112.0111149,23.2879055075,Bars
33.4473359,-112.0734243,31.5018652415,Bars
33.6111282077,-111.998512848,28.0060948765,Bars
33.4503778,-112.0740091,27.3846509269,Bars
33.5089872,-111.9957489,28.8798831137,Bars
33.5650982,-112.0737503,29.3504517131,Bars
33.4551692,-112.0868063,27.8894130307,Bars
33.640232,-111.979545,30.2158994869,Bars
33.5239444,-112.1515137,24.2506352465,Bars
33.554245,-112.10915,34.8344667987,Bars
33.5973179,-112.0146482,28.2663749164,Bars
33.6420433,-112.0472689,22.4137815386,Bars
33.7978888,-112.1157954,25.1786981841,Bars
33.4949431,-112.0594126,30.2766497096,Bars
33.6759107,-111.9644412,29.8587802065,Bars
33.4550356,-112.0792846,32.7661697543,Bars
33.2815256708,-111.974394321,38.1081542804,Bars
33.4951831,-112.1282504,25.748660577,Bars
33.4552386,-112.0867883,32.9254377204,Bars
33.637072,-112.071339,25.7290180513,Bars
33.6765423,-111.966362,11.2247513626,Bars
33.472824,-112.056064,29.590950449,Bars
33.5318417,-112.0479816,31.6524671688,Bars
33.4885590269,-112.065333427,32.680578581,Bars
33.4503086,-112.0034168,19.1568443078,Bars
33.3636439,-112.0827605,22.7700645426,Bars
33.524457,-112.09844,30.7657579449,Bars
33.5679214395,-112.15034275,16.696695118,Bars
33.4475173,-112.0742715,24.5212465781,Bars
33.4660101,-112.0152837,22.8535668005,Bars
33.469201,-112.047393,38.061299005,Bars
33.6416138361,-112.117387241,29.9783933591,Bars
33.4587486,-112.0714986,31.0300559603,Bars
33.474235,-112.074605,32.8827398481,Bars
33.456756,-112.069608,27.3812765836,Bars
33.573046,-112.064866,37.66867008,Bars
33.494594,-111.9893448,32.0799355754,Bars
33.4804921,-112.0221966,29.026177265,Bars
33.4653447,-112.0828543,34.2543364612,Bars
33.509651,-112.075703,18.9972477579,Bars
33.305759,-111.993252,31.5897380569,Bars
33.4949431,-112.0594126,33.7355738254,Bars
33.5980736,-112.0370968,23.9607949874,Bars
33.5741031,-112.099202,21.2536745372,Bars
33.624732,-112.0144864,29.4335030869,Bars
33.678615,-111.9746066,22.2755643839,Bars
33.5044082,-111.9691642,31.3106177485,Bars
33.643768,-112.098668,34.045472838,Bars
33.546583,-112.0469306,20.649254615,Bars
33.509907,-112.065342,31.7997468235,Bars
33.4633319,-112.0741467,29.3085184947,Bars
33.448587,-112.071756,26.1592201496,Bars
33.5239412,-112.0484694,27.5109036923,Bars
33.494746,-112.0598182,9.57776098905,Bars
33.4484654,-112.0712574,24.5591426307,Bars
33.5223999,-112.0478399,32.6717049161,Bars
33.5054706,-112.0370088,24.8699540523,Bars
33.569402,-112.1204191,32.4260939519,Bars
33.4596909,-112.0743181,29.8087673537,Bars
33.4354634,-112.0069893,16.0237405671,Bars
33.509564,-112.0408787,30.0413819041,Bars
33.4801562,-112.0122548,28.354979592,Bars
33.49413,-111.977756,30.8417930569,Bars
33.4558709,-112.0722832,29.3824280437,Bars
33.4878123,-112.0314685,29.3779062081,Bars
33.4244496,-111.9802141,18.1757977711,Bars
33.641301,-112.006681,26.2008510144,Bars
33.4517763,-112.0766916,40.3334356612,Bars
33.4562549,-112.0739319,31.8491514219,Bars
33.4461306,-111.9638244,30.9822562659,Bars
33.4045979,-111.9791726,31.5165575745,Bars
33.6555233974,-111.926814806,31.8080618372,Bars
33.317532,-112.00313,11.1600043017,Bars
33.3052457,-112.0534296,28.01024029,Bars
33.6554950559,-112.015507221,22.9029708367,Bars
33.4571599,-112.0699779,29.5015260973,Bars
33.5650982,-112.0737503,32.677815767,Bars
33.58193,-112.011752,25.938079379,Bars
33.4962047,-112.0212354,33.7931654949,Bars
33.4875653,-112.0817553,25.6261958659,Bars
33.494489,-111.995106,36.9728914108,Bars
33.4590263,-112.0687732,32.1993240983,Bars
33.378921,-112.166459,19.465005253,Bars
33.456168,-112.073936,25.0677894109,Bars
33.306722,-111.998224,28.7301829456,Bars
33.477222,-112.0733968,34.5599977559,Bars
33.49569,-112.083465,27.210385337,Bars
33.5080289,-112.0479851,28.9223458617,Bars
33.4951555,-112.0033485,26.6275818545,Bars
33.6760537276,-111.965203732,29.2116214885,Bars
33.640807,-112.1178868,25.2357165122,Bars
33.4946672436,-112.031021118,20.2745584247,Bars
33.6026904795,-111.979205822,20.6795259866,Bars
33.679354,-111.973886,22.0893320084,Bars
33.495639801,-112.003173828,23.1295667903,Bars
33.524457,-112.09844,21.0933338195,Bars
33.4737513072,-111.986316621,27.6611655949,Bars
33.4473359,-112.0734243,36.6788384605,Bars
33.4667576,-112.1674908,16.0653041295,Bars
33.4354634,-112.0069893,22.2974379755,Bars
33.5136971882,-112.073411923,42.686672079,Bars
33.4657944,-112.0444157,21.5473353236,Bars
33.4493843,-112.0731077,21.6460269576,Bars
33.4991263,-112.0650206,9.67021184358,Bars
33.521792,-112.0646923,23.0309920819,Bars
33.5821122,-112.0117156,23.781297546,Bars
33.4949347,-112.0020575,26.4647749036,Bars
33.5389948,-112.0640088,26.8728856298,Bars
33.4877615,-112.0487233,27.0047506335,Bars
33.6867919,-112.1002561,24.2801332104,Bars
33.491112,-112.0791977,26.3431890724,Bars
33.5523436,-112.1339324,31.2485835439,Bars
33.5107015,-111.9863975,35.696152763,Bars
33.5973316,-112.0140001,31.4677909737,Bars
33.5083194,-112.2660986,20.687454414,Bars
33.4354656,-112.0071714,28.563777996,Bars
33.5961902,-112.1206299,27.4330951779,Bars
33.436293,-112.011827,27.6026677028,Bars
33.6766758639,-111.973304856,18.5229598679,Bars
33.6400604,-111.9823835,24.8327756141,Bars
33.449228,-112.072853,32.5251737586,Bars
33.4450359,-112.0706266,12.4647757818,Bars
33.6753261878,-111.963375202,25.4062861427,Bars
33.5243311,-112.047508,37.8925909611,Bars
33.4775855,-112.2211945,16.309590687,Bars
33.4448019849,-112.072117722,27.6847245937,Bars
33.5100546,-112.0146413,35.696051814,Bars
33.628413,-112.0301547,28.7692952319,Bars
33.6408134,-112.1080154,17.5495068324,Bars
33.6105427,-112.1353107,24.1431100718,Bars
33.46625,-111.992038,18.2307354178,Bars
33.443909,-112.070122,22.6142485274,Bars
33.5092616,-112.0376214,8.79101844328,Bars
33.676551,-111.971188,31.5703044101,Bars
33.4591334,-112.0915576,28.4285399913,Bars
33.5806115,-112.1330117,26.4781796782,Bars
33.378388,-112.033113,15.6665779212,Bars
33.6556844,-111.9300279,21.2536900274,Bars
33.4523351,-112.0696144,18.5193886867,Bars
33.5532298,-112.136448,18.7237080195,Bars
33.6397684,-112.1188971,18.1711459819,Bars
33.5094995,-112.0687616,28.374859818,Bars
33.6225716,-112.031256,26.5725819457,Bars
33.4957219827,-112.000841742,31.9857786575,Bars
33.442484,-112.073576,31.041151277,Bars
33.477031,-112.073616,35.1221124886,Bars
33.4356207,-112.0095457,26.3092869822,Bars
33.4652475975,-111.979258948,27.541797337,Bars
33.5184314,-112.0641262,22.8619949289,Bars
33.5092305009,-112.024003602,28.9397516444,Bars
33.522359,-112.0645588,26.8003816235,Bars
33.4916953,-112.0734977,40.6272922903,Bars
33.4767429749,-112.221015009,4.39979701947,Bars
33.4946342,-112.0036064,34.9487877325,Bars
33.5238668,-112.1033639,26.7357273467,Bars
33.5080183,-112.0270172,35.1140690298,Bars
33.4499524,-112.0740511,33.2564766145,Bars
33.6379062,-112.0626763,18.8166696504,Bars
33.4909883,-112.0479056,29.5996077383,Bars
